Date,Qty,DRUG
2018-02-24 00:00:00,40,Cotrimoxazole 480mg ord…
2018-02-24 00:00:00,36,Dexa tabs 0.5mg 10x10
2018-02-24 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-02-25 00:00:00,4,Action tabs (1x50) (pairs)
2018-02-25 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-02-25 00:00:00,109,Ampicloxa 500mg caps ord(10x10)
2018-02-25 00:00:00,8,Ceftriaxone Inj ord…
2018-02-25 00:00:00,20,Cotrimoxazole 480mg ord…
2018-02-25 00:00:00,12,Dexa tabs 0.5mg 10x10
2018-02-25 00:00:00,12,Diclofenac 50mg tabs ord. 10x10
2018-02-26 00:00:00,2,Action tabs (1x50) (pairs)
2018-02-26 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-02-26 00:00:00,30,Amlodac 10mg (3x10) (tabs)
2018-02-26 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-02-26 00:00:00,62,Ampicloxa 500mg caps ord(10x10)
2018-02-26 00:00:00,5,Ceftriaxone Inj ord…
2018-02-26 00:00:00,10,Cotrimoxazole 480mg ord…
2018-02-26 00:00:00,62,Dexa tabs 0.5mg 10x10
2018-02-26 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-02-27 00:00:00,2,Action tabs (1x50) (pairs)
2018-02-27 00:00:00,40,Amoxycilin caps ord… (10x10)
2018-02-27 00:00:00,17,Ampicloxa 500mg caps ord(10x10)
2018-02-27 00:00:00,3,Ceftriaxone Inj ord…
2018-02-27 00:00:00,2,Ciprofloxacin ord 10x10
2018-02-27 00:00:00,15,Cotrimoxazole 480mg ord…
2018-02-27 00:00:00,22,Dexa tabs 0.5mg 10x10
2018-02-28 00:00:00,11,Albendazole 400mg ord.. (doses)
2018-02-28 00:00:00,45,Amoxycilin caps ord… (10x10)
2018-02-28 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2018-02-28 00:00:00,12,Ceftriaxone Inj ord…
2018-02-28 00:00:00,250,Cotrimoxazole 480mg ord…
2018-02-28 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-03-01 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-03-01 00:00:00,7,Ampicloxa 500mg caps ord(10x10)
2018-03-01 00:00:00,10,Ceftriaxone Inj ord…
2018-03-01 00:00:00,144,Ciprofloxacin ord 10x10
2018-03-01 00:00:00,15,Cotrimoxazole 480mg ord…
2018-03-01 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-03-01 00:00:00,100,Diclofenac 50mg tabs ord. 10x10
2018-03-02 00:00:00,1,Action tabs (1x50) (pairs)
2018-03-02 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2018-03-02 00:00:00,53,Amoxycilin caps ord… (10x10)
2018-03-02 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2018-03-02 00:00:00,1,Ceftriaxone Inj ord…
2018-03-02 00:00:00,15,Ciprofloxacin ord 10x10
2018-03-02 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-03-02 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2018-03-03 00:00:00,57,Amlodac 10mg (3x10) (tabs)
2018-03-03 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-03-03 00:00:00,39,Ampicloxa 500mg caps ord(10x10)
2018-03-03 00:00:00,11,Ceftriaxone Inj ord…
2018-03-03 00:00:00,5,Ciprofloxacin ord 10x10
2018-03-03 00:00:00,17,Cotrimoxazole 480mg ord…
2018-03-03 00:00:00,14,Dexa tabs 0.5mg 10x10
2018-03-03 00:00:00,28,Diclofenac 50mg tabs ord. 10x10
2018-03-04 00:00:00,2,Action tabs (1x50) (pairs)
2018-03-04 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-03-04 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-03-04 00:00:00,100,Amoxycilin caps ord… (10x10)
2018-03-04 00:00:00,4,Ceftriaxone Inj ord…
2018-03-04 00:00:00,90,Ciprofloxacin ord 10x10
2018-03-04 00:00:00,5,Cotrimoxazole 480mg ord…
2018-03-04 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-03-05 00:00:00,4,Action tabs (1x50) (pairs)
2018-03-05 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-03-05 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2018-03-05 00:00:00,25,Amoxycilin caps ord… (10x10)
2018-03-05 00:00:00,17,Ampicloxa 500mg caps ord(10x10)
2018-03-05 00:00:00,7,Ceftriaxone Inj ord…
2018-03-05 00:00:00,10,Ciprofloxacin ord 10x10
2018-03-05 00:00:00,59,Cotrimoxazole 480mg ord…
2018-03-05 00:00:00,100,Dexa tabs 0.5mg 10x10
2018-03-05 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-03-06 00:00:00,2,Action tabs (1x50) (pairs)
2018-03-06 00:00:00,11,Amlodac 10mg (3x10) (tabs)
2018-03-06 00:00:00,42,Amoxycilin caps ord… (10x10)
2018-03-06 00:00:00,113,Ampicloxa 500mg caps ord(10x10)
2018-03-06 00:00:00,16,Ceftriaxone Inj ord…
2018-03-06 00:00:00,30,Ciprofloxacin ord 10x10
2018-03-06 00:00:00,80,Cotrimoxazole 480mg ord…
2018-03-06 00:00:00,24,Dexa tabs 0.5mg 10x10
2018-03-07 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-03-07 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2018-03-07 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-03-07 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-03-07 00:00:00,11,Ceftriaxone Inj ord…
2018-03-07 00:00:00,28,Ciprofloxacin ord 10x10
2018-03-07 00:00:00,3,Cotrimoxazole 480mg ord…
2018-03-07 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2018-03-08 00:00:00,3,Action tabs (1x50) (pairs)
2018-03-08 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-03-08 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2018-03-08 00:00:00,46,Amoxycilin caps ord… (10x10)
2018-03-08 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2018-03-08 00:00:00,10,Cotrimoxazole 480mg ord…
2018-03-08 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-03-09 00:00:00,3,Action tabs (1x50) (pairs)
2018-03-09 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-03-09 00:00:00,122,Amoxycilin caps ord… (10x10)
2018-03-09 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-03-09 00:00:00,31,Ciprofloxacin ord 10x10
2018-03-09 00:00:00,25,Cotrimoxazole 480mg ord…
2018-03-09 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-03-10 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-03-10 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-03-10 00:00:00,90,Ampicloxa 500mg caps ord(10x10)
2018-03-10 00:00:00,20,Ciprofloxacin ord 10x10
2018-03-10 00:00:00,40,Dexa tabs 0.5mg 10x10
2018-03-11 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-03-11 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2018-03-11 00:00:00,5,Ceftriaxone Inj ord…
2018-03-11 00:00:00,20,Ciprofloxacin ord 10x10
2018-03-11 00:00:00,5,Cotrimoxazole 480mg ord…
2018-03-11 00:00:00,36,Dexa tabs 0.5mg 10x10
2018-03-11 00:00:00,120,Diclofenac 50mg tabs ord. 10x10
2018-03-12 00:00:00,50,Amoxycilin caps ord… (10x10)
2018-03-12 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2018-03-12 00:00:00,47,Ciprofloxacin ord 10x10
2018-03-12 00:00:00,23,Cotrimoxazole 480mg ord…
2018-03-12 00:00:00,14,Dexa tabs 0.5mg 10x10
2018-03-12 00:00:00,21,Diclofenac 50mg tabs ord. 10x10
2018-03-13 00:00:00,1,Action tabs (1x50) (pairs)
2018-03-13 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-13 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-03-13 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2018-03-13 00:00:00,2,Ceftriaxone Inj ord…
2018-03-13 00:00:00,28,Ciprofloxacin ord 10x10
2018-03-13 00:00:00,10,Cotrimoxazole 480mg ord…
2018-03-14 00:00:00,3,Action tabs (1x50) (pairs)
2018-03-14 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-03-14 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-03-14 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2018-03-14 00:00:00,6,Ceftriaxone Inj ord…
2018-03-14 00:00:00,32,Ciprofloxacin ord 10x10
2018-03-14 00:00:00,5,Cotrimoxazole 480mg ord…
2018-03-14 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-03-14 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-03-15 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-03-15 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-03-15 00:00:00,102,Ampicloxa 500mg caps ord(10x10)
2018-03-15 00:00:00,1,Ceftriaxone Inj ord…
2018-03-15 00:00:00,100,Cotrimoxazole 480mg ord…
2018-03-15 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-03-15 00:00:00,200,Diclofenac 50mg tabs ord. 10x10
2018-03-16 00:00:00,1,Action tabs (1x50) (pairs)
2018-03-16 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-16 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-03-16 00:00:00,32,Ampicloxa 500mg caps ord(10x10)
2018-03-16 00:00:00,3,Ceftriaxone Inj ord…
2018-03-16 00:00:00,25,Ciprofloxacin ord 10x10
2018-03-16 00:00:00,22,Cotrimoxazole 480mg ord…
2018-03-16 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-03-16 00:00:00,24,Diclofenac 50mg tabs ord. 10x10
2018-03-17 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-03-17 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-03-17 00:00:00,105,Amoxycilin caps ord… (10x10)
2018-03-17 00:00:00,31,Ampicloxa 500mg caps ord(10x10)
2018-03-17 00:00:00,5,Ceftriaxone Inj ord…
2018-03-17 00:00:00,22,Ciprofloxacin ord 10x10
2018-03-17 00:00:00,44,Dexa tabs 0.5mg 10x10
2018-03-18 00:00:00,3,Action tabs (1x50) (pairs)
2018-03-18 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-18 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2018-03-18 00:00:00,1,Ceftriaxone Inj ord…
2018-03-18 00:00:00,8,Cotrimoxazole 480mg ord…
2018-03-18 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-03-18 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-03-19 00:00:00,28,Amoxycilin caps ord… (10x10)
2018-03-19 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2018-03-19 00:00:00,3,Ceftriaxone Inj ord…
2018-03-19 00:00:00,5,Ciprofloxacin ord 10x10
2018-03-19 00:00:00,65,Cotrimoxazole 480mg ord…
2018-03-19 00:00:00,32,Dexa tabs 0.5mg 10x10
2018-03-19 00:00:00,26,Diclofenac 50mg tabs ord. 10x10
2018-03-20 00:00:00,1,Action tabs (1x50) (pairs)
2018-03-20 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-20 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-03-20 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2018-03-20 00:00:00,5,Ceftriaxone Inj ord…
2018-03-20 00:00:00,12,Ciprofloxacin ord 10x10
2018-03-20 00:00:00,105,Cotrimoxazole 480mg ord…
2018-03-20 00:00:00,136,Dexa tabs 0.5mg 10x10
2018-03-21 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2018-03-21 00:00:00,63,Amoxycilin caps ord… (10x10)
2018-03-21 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2018-03-21 00:00:00,4,Ceftriaxone Inj ord…
2018-03-21 00:00:00,10,Cotrimoxazole 480mg ord…
2018-03-21 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-03-21 00:00:00,210,Diclofenac 50mg tabs ord. 10x10
2018-03-22 00:00:00,4,Albendazole 400mg ord.. (doses)
2018-03-22 00:00:00,35,Amoxycilin caps ord… (10x10)
2018-03-22 00:00:00,80,Ampicloxa 500mg caps ord(10x10)
2018-03-22 00:00:00,5,Ceftriaxone Inj ord…
2018-03-22 00:00:00,10,Ciprofloxacin ord 10x10
2018-03-22 00:00:00,94,Dexa tabs 0.5mg 10x10
2018-03-22 00:00:00,120,Diclofenac 50mg tabs ord. 10x10
2018-03-23 00:00:00,3,Action tabs (1x50) (pairs)
2018-03-23 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-03-23 00:00:00,30,Amlodac 10mg (3x10) (tabs)
2018-03-23 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-03-23 00:00:00,32,Ampicloxa 500mg caps ord(10x10)
2018-03-23 00:00:00,15,Ciprofloxacin ord 10x10
2018-03-23 00:00:00,5,Cotrimoxazole 480mg ord…
2018-03-23 00:00:00,40,Dexa tabs 0.5mg 10x10
2018-03-23 00:00:00,14,Diclofenac 50mg tabs ord. 10x10
2018-03-24 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-24 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-03-24 00:00:00,1,Ampicloxa 500mg caps ord(10x10)
2018-03-24 00:00:00,18,Ceftriaxone Inj ord…
2018-03-24 00:00:00,27,Ciprofloxacin ord 10x10
2018-03-24 00:00:00,25,Cotrimoxazole 480mg ord…
2018-03-24 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-03-24 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2018-03-25 00:00:00,1,Action tabs (1x50) (pairs)
2018-03-25 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-03-25 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-03-25 00:00:00,35,Amoxycilin caps ord… (10x10)
2018-03-25 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2018-03-25 00:00:00,5,Ceftriaxone Inj ord…
2018-03-25 00:00:00,20,Ciprofloxacin ord 10x10
2018-03-25 00:00:00,20,Cotrimoxazole 480mg ord…
2018-03-25 00:00:00,40,Dexa tabs 0.5mg 10x10
2018-03-25 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-03-26 00:00:00,2,Action tabs (1x50) (pairs)
2018-03-26 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-26 00:00:00,7,Amlodac 10mg (3x10) (tabs)
2018-03-26 00:00:00,15,Amoxycilin caps ord… (10x10)
2018-03-26 00:00:00,60,Ampicloxa 500mg caps ord(10x10)
2018-03-26 00:00:00,3,Ceftriaxone Inj ord…
2018-03-26 00:00:00,43,Ciprofloxacin ord 10x10
2018-03-26 00:00:00,40,Cotrimoxazole 480mg ord…
2018-03-26 00:00:00,28,Dexa tabs 0.5mg 10x10
2018-03-26 00:00:00,60,Diclofenac 50mg tabs ord. 10x10
2018-03-27 00:00:00,1,Action tabs (1x50) (pairs)
2018-03-27 00:00:00,1,Amlodac 10mg (3x10) (tabs)
2018-03-27 00:00:00,60,Ampicloxa 500mg caps ord(10x10)
2018-03-27 00:00:00,1,Ceftriaxone Inj ord…
2018-03-27 00:00:00,29,Ciprofloxacin ord 10x10
2018-03-27 00:00:00,100,Cotrimoxazole 480mg ord…
2018-03-27 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-03-27 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-03-28 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-03-28 00:00:00,55,Ampicloxa 500mg caps ord(10x10)
2018-03-28 00:00:00,12,Ceftriaxone Inj ord…
2018-03-28 00:00:00,10,Ciprofloxacin ord 10x10
2018-03-28 00:00:00,40,Cotrimoxazole 480mg ord…
2018-03-28 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-03-28 00:00:00,146,Diclofenac 50mg tabs ord. 10x10
2018-03-29 00:00:00,2,Action tabs (1x50) (pairs)
2018-03-29 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2018-03-29 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-03-29 00:00:00,65,Ampicloxa 500mg caps ord(10x10)
2018-03-29 00:00:00,2,Ceftriaxone Inj ord…
2018-03-29 00:00:00,5,Ciprofloxacin ord 10x10
2018-03-29 00:00:00,4,Cotrimoxazole 480mg ord…
2018-03-29 00:00:00,46,Dexa tabs 0.5mg 10x10
2018-03-29 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-03-30 00:00:00,40,Amoxycilin caps ord… (10x10)
2018-03-30 00:00:00,110,Ampicloxa 500mg caps ord(10x10)
2018-03-30 00:00:00,8,Ceftriaxone Inj ord…
2018-03-30 00:00:00,30,Cotrimoxazole 480mg ord…
2018-03-30 00:00:00,4,Dexa tabs 0.5mg 10x10
2018-03-31 00:00:00,2,Action tabs (1x50) (pairs)
2018-03-31 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-03-31 00:00:00,9,Amlodac 10mg (3x10) (tabs)
2018-03-31 00:00:00,58,Amoxycilin caps ord… (10x10)
2018-03-31 00:00:00,68,Ampicloxa 500mg caps ord(10x10)
2018-03-31 00:00:00,8,Ceftriaxone Inj ord…
2018-03-31 00:00:00,20,Ciprofloxacin ord 10x10
2018-03-31 00:00:00,15,Cotrimoxazole 480mg ord…
2018-03-31 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-03-31 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-04-01 00:00:00,4,Action tabs (1x50) (pairs)
2018-04-01 00:00:00,15,Amoxycilin caps ord… (10x10)
2018-04-01 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2018-04-01 00:00:00,5,Ceftriaxone Inj ord…
2018-04-01 00:00:00,10,Ciprofloxacin ord 10x10
2018-04-01 00:00:00,30,Cotrimoxazole 480mg ord…
2018-04-01 00:00:00,24,Dexa tabs 0.5mg 10x10
2018-04-01 00:00:00,50,Diclofenac 50mg tabs ord. 10x10
2018-04-02 00:00:00,6,Action tabs (1x50) (pairs)
2018-04-02 00:00:00,70,Amoxycilin caps ord… (10x10)
2018-04-02 00:00:00,34,Ampicloxa 500mg caps ord(10x10)
2018-04-02 00:00:00,8,Ceftriaxone Inj ord…
2018-04-02 00:00:00,35,Ciprofloxacin ord 10x10
2018-04-02 00:00:00,10,Cotrimoxazole 480mg ord…
2018-04-02 00:00:00,72,Dexa tabs 0.5mg 10x10
2018-04-02 00:00:00,40,Diclofenac 50mg tabs ord. 10x10
2018-04-03 00:00:00,3,Action tabs (1x50) (pairs)
2018-04-03 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-04-03 00:00:00,10,Ampicloxa 500mg caps ord(10x10)
2018-04-03 00:00:00,3,Ceftriaxone Inj ord…
2018-04-03 00:00:00,5,Ciprofloxacin ord 10x10
2018-04-03 00:00:00,14,Dexa tabs 0.5mg 10x10
2018-04-03 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-04-04 00:00:00,2,Amlodac 10mg (3x10) (tabs)
2018-04-04 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-04-04 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-04-04 00:00:00,7,Ceftriaxone Inj ord…
2018-04-04 00:00:00,10,Ciprofloxacin ord 10x10
2018-04-04 00:00:00,10,Cotrimoxazole 480mg ord…
2018-04-04 00:00:00,10,Dexa tabs 0.5mg 10x10
2018-04-05 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-04-05 00:00:00,14,Amlodac 10mg (3x10) (tabs)
2018-04-05 00:00:00,50,Amoxycilin caps ord… (10x10)
2018-04-05 00:00:00,40,Ampicloxa 500mg caps ord(10x10)
2018-04-05 00:00:00,11,Ceftriaxone Inj ord…
2018-04-05 00:00:00,10,Ciprofloxacin ord 10x10
2018-04-05 00:00:00,20,Cotrimoxazole 480mg ord…
2018-04-05 00:00:00,40,Dexa tabs 0.5mg 10x10
2018-04-05 00:00:00,110,Diclofenac 50mg tabs ord. 10x10
2018-04-06 00:00:00,1,Action tabs (1x50) (pairs)
2018-04-06 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-04-06 00:00:00,62,Amoxycilin caps ord… (10x10)
2018-04-06 00:00:00,77,Ampicloxa 500mg caps ord(10x10)
2018-04-06 00:00:00,9,Ceftriaxone Inj ord…
2018-04-06 00:00:00,40,Ciprofloxacin ord 10x10
2018-04-06 00:00:00,25,Cotrimoxazole 480mg ord…
2018-04-06 00:00:00,74,Dexa tabs 0.5mg 10x10
2018-04-06 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-04-07 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-04-07 00:00:00,59,Amlodac 10mg (3x10) (tabs)
2018-04-07 00:00:00,10,Amoxycilin caps ord… (10x10)
2018-04-07 00:00:00,70,Ampicloxa 500mg caps ord(10x10)
2018-04-07 00:00:00,15,Ceftriaxone Inj ord…
2018-04-07 00:00:00,10,Ciprofloxacin ord 10x10
2018-04-07 00:00:00,30,Cotrimoxazole 480mg ord…
2018-04-07 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-04-07 00:00:00,4,Diclofenac 50mg tabs ord. 10x10
2018-04-08 00:00:00,1,Action tabs (1x50) (pairs)
2018-04-08 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-04-08 00:00:00,25,Amoxycilin caps ord… (10x10)
2018-04-08 00:00:00,21,Ampicloxa 500mg caps ord(10x10)
2018-04-08 00:00:00,10,Ceftriaxone Inj ord…
2018-04-08 00:00:00,2,Ciprofloxacin ord 10x10
2018-04-08 00:00:00,25,Cotrimoxazole 480mg ord…
2018-04-08 00:00:00,74,Dexa tabs 0.5mg 10x10
2018-04-08 00:00:00,20,Diclofenac 50mg tabs ord. 10x10
2018-04-09 00:00:00,2,Action tabs (1x50) (pairs)
2018-04-09 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-04-09 00:00:00,30,Amoxycilin caps ord… (10x10)
2018-04-09 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-04-09 00:00:00,27,Ceftriaxone Inj ord…
2018-04-09 00:00:00,35,Ciprofloxacin ord 10x10
2018-04-09 00:00:00,5,Cotrimoxazole 480mg ord…
2018-04-09 00:00:00,162,Dexa tabs 0.5mg 10x10
2018-04-09 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-04-10 00:00:00,1,Action tabs (1x50) (pairs)
2018-04-10 00:00:00,70,Amoxycilin caps ord… (10x10)
2018-04-10 00:00:00,15,Ampicloxa 500mg caps ord(10x10)
2018-04-10 00:00:00,18,Ceftriaxone Inj ord…
2018-04-10 00:00:00,14,Ciprofloxacin ord 10x10
2018-04-10 00:00:00,5,Cotrimoxazole 480mg ord…
2018-04-10 00:00:00,16,Dexa tabs 0.5mg 10x10
2018-04-10 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-04-11 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-04-11 00:00:00,40,Amoxycilin caps ord… (10x10)
2018-04-11 00:00:00,31,Ampicloxa 500mg caps ord(10x10)
2018-04-11 00:00:00,16,Ceftriaxone Inj ord…
2018-04-11 00:00:00,12,Ciprofloxacin ord 10x10
2018-04-11 00:00:00,23,Cotrimoxazole 480mg ord…
2018-04-11 00:00:00,38,Dexa tabs 0.5mg 10x10
2018-04-12 00:00:00,2,Action tabs (1x50) (pairs)
2018-04-12 00:00:00,3,Albendazole 400mg ord.. (doses)
2018-04-12 00:00:00,10,Amlodac 10mg (3x10) (tabs)
2018-04-12 00:00:00,35,Ampicloxa 500mg caps ord(10x10)
2018-04-12 00:00:00,2,Ceftriaxone Inj ord…
2018-04-12 00:00:00,23,Ciprofloxacin ord 10x10
2018-04-12 00:00:00,25,Cotrimoxazole 480mg ord…
2018-04-12 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-04-13 00:00:00,2,Action tabs (1x50) (pairs)
2018-04-13 00:00:00,14,Amlodac 10mg (3x10) (tabs)
2018-04-13 00:00:00,20,Amoxycilin caps ord… (10x10)
2018-04-13 00:00:00,29,Ampicloxa 500mg caps ord(10x10)
2018-04-13 00:00:00,8,Ceftriaxone Inj ord…
2018-04-13 00:00:00,60,Ciprofloxacin ord 10x10
2018-04-13 00:00:00,25,Cotrimoxazole 480mg ord…
2018-04-13 00:00:00,44,Dexa tabs 0.5mg 10x10
2018-04-13 00:00:00,30,Diclofenac 50mg tabs ord. 10x10
2018-04-14 00:00:00,2,Action tabs (1x50) (pairs)
2018-04-14 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-04-14 00:00:00,35,Amoxycilin caps ord… (10x10)
2018-04-14 00:00:00,45,Ampicloxa 500mg caps ord(10x10)
2018-04-14 00:00:00,14,Ceftriaxone Inj ord…
2018-04-14 00:00:00,10,Ciprofloxacin ord 10x10
2018-04-14 00:00:00,20,Dexa tabs 0.5mg 10x10
2018-04-14 00:00:00,10,Diclofenac 50mg tabs ord. 10x10
2018-04-15 00:00:00,6,Action tabs (1x50) (pairs)
2018-04-15 00:00:00,2,Albendazole 400mg ord.. (doses)
2018-04-15 00:00:00,3,Amlodac 10mg (3x10) (tabs)
2018-04-15 00:00:00,80,Amoxycilin caps ord… (10x10)
2018-04-15 00:00:00,30,Ampicloxa 500mg caps ord(10x10)
2018-04-15 00:00:00,22,Ceftriaxone Inj ord…
2018-04-15 00:00:00,22,Ciprofloxacin ord 10x10
2018-04-15 00:00:00,20,Cotrimoxazole 480mg ord…
2018-04-15 00:00:00,30,Dexa tabs 0.5mg 10x10
2018-04-16 00:00:00,2,Action tabs (1x50) (pairs)
2018-04-16 00:00:00,20,Amlodac 10mg (3x10) (tabs)
2018-04-16 00:00:00,60,Amoxycilin caps ord… (10x10)
2018-04-16 00:00:00,80,Ampicloxa 500mg caps ord(10x10)
2018-04-16 00:00:00,22,Ceftriaxone Inj ord…
2018-04-16 00:00:00,20,Ciprofloxacin ord 10x10
2018-04-16 00:00:00,47,Cotrimoxazole 480mg ord…
2018-04-16 00:00:00,22,Dexa tabs 0.5mg 10x10
2018-04-16 00:00:00,28,Diclofenac 50mg tabs ord. 10x10
2018-04-17 00:00:00,3,Action tabs (1x50) (pairs)
2018-04-17 00:00:00,5,Amlodac 10mg (3x10) (tabs)
2018-04-17 00:00:00,25,Ampicloxa 500mg caps ord(10x10)
2018-04-17 00:00:00,6,Ceftriaxone Inj ord…
2018-04-17 00:00:00,37,Ciprofloxacin ord 10x10
2018-04-17 00:00:00,140,Cotrimoxazole 480mg ord…
2018-04-17 00:00:00,16,Dexa tabs 0.5mg 10x10
2018-04-18 00:00:00,2,Action tabs (1x50) (pairs)
2018-04-18 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-04-18 00:00:00,40,Amoxycilin caps ord… (10x10)
2018-04-18 00:00:00,5,Ampicloxa 500mg caps ord(10x10)
2018-04-18 00:00:00,13,Ceftriaxone Inj ord…
2018-04-18 00:00:00,65,Ciprofloxacin ord 10x10
2018-04-18 00:00:00,20,Cotrimoxazole 480mg ord…
2018-04-18 00:00:00,34,Dexa tabs 0.5mg 10x10
2018-04-18 00:00:00,54,Diclofenac 50mg tabs ord. 10x10
2018-04-19 00:00:00,1,Action tabs (1x50) (pairs)
2018-04-19 00:00:00,1,Albendazole 400mg ord.. (doses)
2018-04-19 00:00:00,32,Amoxycilin caps ord… (10x10)
